original_doc_id,entity_text,entity_label,score,start,end,context,has_overlap,Correct
8787ca26-8412-4d28-a612-dd2d20d695ef,pit,CONTEXT,0,352,355,sector. It is truncated by [TARGET] cut c640 (filled by c639),False,
8787ca26-8412-4d28-a612-dd2d20d695ef,c639,CONTEXT_ID,0,376,380,pit cut c640 (filled by [TARGET] ) and by another possible,False,
8787ca26-8412-4d28-a612-dd2d20d695ef,pit,CONTEXT,0,406,409,c639) and by another possible [TARGET] or ditch c645 (filled by,False,
8787ca26-8412-4d28-a612-dd2d20d695ef,ditch,CONTEXT,0,413,418,by another possible pit or [TARGET] c645 (filled by c643). No,False,
8787ca26-8412-4d28-a612-dd2d20d695ef,c645,CONTEXT_ID,0,419,423,another possible pit or ditch [TARGET] (filled by c643). No testing,False,
8787ca26-8412-4d28-a612-dd2d20d695ef,c643,CONTEXT_ID,0,435,439,or ditch c645 (filled by [TARGET] ). No testing was carried,False,
8787ca26-8412-4d28-a612-dd2d20d695ef,2023 excavation season,PERIOD,0,487,509,by the end of the [TARGET] . | [Original notes from,False,None
8787ca26-8412-4d28-a612-dd2d20d695ef,C640,CONTEXT_ID,0,604,608,artifact. and was cut by [TARGET] at southwest corner next to,False,
8787ca26-8412-4d28-a612-dd2d20d695ef,southwest corner,LOCATION,0,612,628,was cut by C640 at [TARGET] next to C601 and at,False,
8787ca26-8412-4d28-a612-dd2d20d695ef,north limit,LOCATION,0,653,664,to C601 and at the [TARGET] was cut by C643. IN,False,
8787ca26-8412-4d28-a612-dd2d20d695ef,2023 SEASON,PERIOD,0,685,696,was cut by C643. IN [TARGET] DID NOT EXCAVATE],False,None
d36210bd-9bee-443c-8c95-5165811881b8,clay,MATERIAL,0,19,23,Deflated base of a [TARGET] wall - enclosure,False,
d36210bd-9bee-443c-8c95-5165811881b8,wall,CONTEXT,0,24,28,Deflated base of a clay [TARGET] - enclosure,False,
d36210bd-9bee-443c-8c95-5165811881b8,enclosure,CONTEXT,0,31,40,of a clay wall - [TARGET] ,False,
9daafbe5-67e5-44f7-89aa-d8399f2dbcf6,block,ARTEFACT,0,54,59,delimitation / demarcation from the [TARGET] behind the back of the,False,
9daafbe5-67e5-44f7-89aa-d8399f2dbcf6,pit,CONTEXT,0,165,168,"to the morphology of the [TARGET] . However, the right humerus",False,
9daafbe5-67e5-44f7-89aa-d8399f2dbcf6,right,LOCATION,0,183,188,"of the pit. However, the [TARGET] humerus shoud have fallen laterally",False,
9daafbe5-67e5-44f7-89aa-d8399f2dbcf6,humerus,SPECIES,0,189,196,"the pit. However, the right [TARGET] shoud have fallen laterally towards",False,
9daafbe5-67e5-44f7-89aa-d8399f2dbcf6,wall,CONTEXT,0,302,306,deceased. The presence of a [TARGET] is postulated to have prevented,False,
9daafbe5-67e5-44f7-89aa-d8399f2dbcf6,humerus,SPECIES,0,343,350,postulated to have prevented the [TARGET] from falling due to gravity,False,
9daafbe5-67e5-44f7-89aa-d8399f2dbcf6,wall,CONTEXT,0,453,457,"initial presence of an organic [TARGET] (such as wood, textile, etc.)",False,
9daafbe5-67e5-44f7-89aa-d8399f2dbcf6,wood,MATERIAL,0,467,471,"an organic wall (such as [TARGET] , textile, etc.) against the",False,
9daafbe5-67e5-44f7-89aa-d8399f2dbcf6,textile,MATERIAL,0,473,480,"organic wall (such as wood, [TARGET] , etc.) against the right",False,
9daafbe5-67e5-44f7-89aa-d8399f2dbcf6,right,LOCATION,0,500,505,"wood, textile, etc.) against the [TARGET] arm. Alternatively, this could be",False,
9daafbe5-67e5-44f7-89aa-d8399f2dbcf6,pit,CONTEXT,0,566,569,"to the erosion of the [TARGET] wall, and the suubsequent deposition",False,
9daafbe5-67e5-44f7-89aa-d8399f2dbcf6,wall,CONTEXT,0,570,574,"the erosion of the pit [TARGET] , and the suubsequent deposition",False,
9daafbe5-67e5-44f7-89aa-d8399f2dbcf6,sediment,MATERIAL,0,610,618,and the suubsequent deposition of [TARGET] against the right arm.,False,
9daafbe5-67e5-44f7-89aa-d8399f2dbcf6,right,LOCATION,0,631,636,deposition of sediment against the [TARGET] arm.,False,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,soil,MATERIAL,0,30,34,a thick layer of dark [TARGET] which sits on top of,False,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,sterile soil,MATERIAL,0,68,80,on top of the natural [TARGET] at the site. This layre,False,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,site,LOCATION,0,88,92,natural sterile soil at the [TARGET] . This layre covers large,False,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,layre,MATERIAL,0,99,104,soil at the site. This [TARGET] covers large parts of the,False,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,trench,CONTEXT,0,131,137,covers large parts of the [TARGET] and is found below clay,False,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,clay floors,CONTEXT,0,157,168,trench and is found below [TARGET] (such as 1037) as well,True,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,clay,MATERIAL,0,157,161,trench and is found below [TARGET] floors (such as 1037) as,True,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,1037,CONTEXT_ID,0,178,182,below clay floors (such as [TARGET] ) as well as lower,False,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,silt surfaces,CONTEXT,0,201,214,1037) as well as lower [TARGET] (such as 1025). 1039 transitions,True,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,silt,MATERIAL,0,201,205,1037) as well as lower [TARGET] surfaces (such as 1025). 1039,True,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,1025,CONTEXT_ID,0,224,228,lower silt surfaces (such as [TARGET] ). 1039 transitions graduly into,False,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,1039,CONTEXT_ID,0,231,235,silt surfaces (such as 1025). [TARGET] transitions graduly into sterile soil,False,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,sterile soil,MATERIAL,0,261,273,1025). 1039 transitions graduly into [TARGET] - This suggests that it,False,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,site,LOCATION,0,310,314,that it was not depo [TARGET] d as a single event,False,
525506a3-cdf5-4aeb-a1fe-6b5c8407e842,"black, organic, soils",MATERIAL,0,384,405,a long term accumulation of [TARGET] .,False,
f3cda3f1-d318-46d0-95f3-e7070e46ab85,Toumba hill,LOCATION,0,81,92,"the surveys conducted on the [TARGET] , this wall may constitute",False,
f3cda3f1-d318-46d0-95f3-e7070e46ab85,wall,CONTEXT,0,99,103,"on the Toumba hill, this [TARGET] may constitute the northern limit",False,
f3cda3f1-d318-46d0-95f3-e7070e46ab85,north,LOCATION,0,123,128,this wall may constitute the [TARGET] ern limit of the core,False,
f3cda3f1-d318-46d0-95f3-e7070e46ab85,burials,CONTEXT,0,335,342,by the presence of two [TARGET] found further in the north.,False,
f3cda3f1-d318-46d0-95f3-e7070e46ab85,north,LOCATION,0,364,369,burials found further in the [TARGET] . | [Original note taken,False,
f3cda3f1-d318-46d0-95f3-e7070e46ab85,wall,CONTEXT,0,429,433,: It seems like a [TARGET] made by burned clay and,False,
f3cda3f1-d318-46d0-95f3-e7070e46ab85,clay,MATERIAL,0,449,453,"a wall made by burned [TARGET] and mud, which may be",False,
f3cda3f1-d318-46d0-95f3-e7070e46ab85,mud,MATERIAL,0,458,461,"made by burned clay and [TARGET] , which may be the",False,
f3cda3f1-d318-46d0-95f3-e7070e46ab85,village,LOCATION,0,496,503,"be the boundary of the [TARGET] , separate the cillage to",False,
f3cda3f1-d318-46d0-95f3-e7070e46ab85,cillage,ARTEFACT,0,518,525,"of the village, separate the [TARGET] to two different area (inside",True,
f3cda3f1-d318-46d0-95f3-e7070e46ab85,cillage,CONTEXT,0,518,525,"of the village, separate the [TARGET] to two different area (inside",True,
f3cda3f1-d318-46d0-95f3-e7070e46ab85,trench,CONTEXT,0,606,612,"direction is vertical to the [TARGET] , which means we can",False,
f3cda3f1-d318-46d0-95f3-e7070e46ab85,vetween,SPECIES,0,707,714,"understand what is the different [TARGET] . After excated inside area,",True,None
f3cda3f1-d318-46d0-95f3-e7070e46ab85,vetween,PERSON,0,707,714,"understand what is the different [TARGET] . After excated inside area,",True,None
f3cda3f1-d318-46d0-95f3-e7070e46ab85,south side,LOCATION,0,776,786,"section is quite vertical in [TARGET] .]""",False,
e10d9312-7694-4121-8c1b-dd98cd1247e5,Contexte 602,CONTEXT,0,0,12, [TARGET] corresponds to an artificial layer&mdash,a,CONTEXT_ID
e10d9312-7694-4121-8c1b-dd98cd1247e5,602,CONTEXT_ID,0,9,12,Contexte [TARGET] corresponds to an artificial layer&mdash,a,None
e10d9312-7694-4121-8c1b-dd98cd1247e5,c600,CONTEXT_ID,0,117,121,"surface&mdash;situated between the topsoil/subsoil ( [TARGET] ), which was removed by",False,
e10d9312-7694-4121-8c1b-dd98cd1247e5,burial,CONTEXT,0,196,202,"last preserved layer of the [TARGET] (c609). This layer, composed of",False,
e10d9312-7694-4121-8c1b-dd98cd1247e5,c609,CONTEXT_ID,0,204,208,"layer of the burial ( [TARGET] ). This layer, composed of",False,
e10d9312-7694-4121-8c1b-dd98cd1247e5,clayey silt,MATERIAL,0,235,246,"(c609). This layer, composed of [TARGET] with fine gravel of whitish",False,
e10d9312-7694-4121-8c1b-dd98cd1247e5,whitish limestones,MATERIAL,0,267,285,"silt with fine gravel of [TARGET] , has yielded a few",False,
e10d9312-7694-4121-8c1b-dd98cd1247e5,bone,ARTEFACT,0,322,326,"yielded a few finds, including [TARGET] , pottery, clay building material",False,SPECIES
e10d9312-7694-4121-8c1b-dd98cd1247e5,pottery,ARTEFACT,0,328,335,"a few finds, including bone, [TARGET] , clay building material (CBM),",False,
e10d9312-7694-4121-8c1b-dd98cd1247e5,clay building material,ARTEFACT,0,337,359,"few finds, including bone, pottery, [TARGET] (CBM), shells, and chipped stones.",True,
e10d9312-7694-4121-8c1b-dd98cd1247e5,clay,MATERIAL,0,337,341,"few finds, including bone, pottery, [TARGET] building material (CBM), shells, and",True,
e10d9312-7694-4121-8c1b-dd98cd1247e5,CBM,ARTEFACT,0,361,364,"pottery, clay building material ( [TARGET] ), shells, and chipped stones.",False,
e10d9312-7694-4121-8c1b-dd98cd1247e5,shells,ARTEFACT,0,367,373,"pottery, clay building material (CBM), [TARGET] , and chipped stones. However,",False,
e10d9312-7694-4121-8c1b-dd98cd1247e5,chipped stones,ARTEFACT,0,379,393,"building material (CBM), shells, and [TARGET] . However, as this area",False,
e10d9312-7694-4121-8c1b-dd98cd1247e5,modern,PERIOD,0,465,471,"disturbed by mechanical excavation and [TARGET] ploughing, the finds may have",False,
e21feddd-6f4b-4fd1-82fd-48026111d21b,burial F1,LOCATION,0,47,56,"m) of the fill of [TARGET] were observed, as the bones",False,CONTEXT_ID
e21feddd-6f4b-4fd1-82fd-48026111d21b,bones,ARTEFACT,0,79,84,"F1 were observed, as the [TARGET] were uncovered during the mechanical",False,SPECIES
e21feddd-6f4b-4fd1-82fd-48026111d21b,C600,CONTEXT_ID,0,160,164,of the topsoil/subsoil layer ( [TARGET] ). The upper boundary of,False,
e21feddd-6f4b-4fd1-82fd-48026111d21b,grave pit,CONTEXT,0,335,344,surrounding context into which the [TARGET] was cut (C605). The fill,False,
e21feddd-6f4b-4fd1-82fd-48026111d21b,C605,CONTEXT_ID,0,354,358,grave pit was cut ( [TARGET] ). The fill consists of,False,
e21feddd-6f4b-4fd1-82fd-48026111d21b,clayey silt,MATERIAL,0,398,409,"fill consists of a greyish-brown [TARGET] , relatively coarse in texture,",False,
e21feddd-6f4b-4fd1-82fd-48026111d21b,limestone gravels,MATERIAL,0,478,495,with frequent inclusions of unsorted [TARGET] (less than 5 cm in,True,
e21feddd-6f4b-4fd1-82fd-48026111d21b,grave,CONTEXT,0,488,493,frequent inclusions of unsorted limestone [TARGET] ls (less than 5 cm,True,
e21feddd-6f4b-4fd1-82fd-48026111d21b,snail,SPECIES,0,543,548,"in size). Occasional roots and [TARGET] shells indicate bioturbation, which, along",False,
e21feddd-6f4b-4fd1-82fd-48026111d21b,shells,ARTEFACT,0,549,555,"size). Occasional roots and snail [TARGET] indicate bioturbation, which, along with",False,
e21feddd-6f4b-4fd1-82fd-48026111d21b,modern,PERIOD,0,597,603,"indicate bioturbation, which, along with [TARGET] ploughing, has affected the preservation",False,
e21feddd-6f4b-4fd1-82fd-48026111d21b,human,SPECIES,0,652,657,affected the preservation of the [TARGET] remains. A small number of,False,
e21feddd-6f4b-4fd1-82fd-48026111d21b,bone fragments,ARTEFACT,0,685,699,remains. A small number of [TARGET] in secondary position were recovered,False,SPECIES
e21feddd-6f4b-4fd1-82fd-48026111d21b,Pottery,ARTEFACT,0,753,760,were recovered from the layer. [TARGET] and clay building material (CBM),False,
e21feddd-6f4b-4fd1-82fd-48026111d21b,clay,MATERIAL,0,765,769,from the layer. Pottery and [TARGET] building material (CBM) were also,False,
e21feddd-6f4b-4fd1-82fd-48026111d21b,CBM,ARTEFACT,0,789,792,"and clay building material ( [TARGET] ) were also found, although",False,
e21feddd-6f4b-4fd1-82fd-48026111d21b,shells,ARTEFACT,0,889,895,"with the burial. However, three [TARGET] (606, #10, #15, and #18)",False,
e21feddd-6f4b-4fd1-82fd-48026111d21b,chipped stone artefact,ARTEFACT,0,927,949,"#15, and #18) and a [TARGET] (606, #11) were recorded separately.",True,
e21feddd-6f4b-4fd1-82fd-48026111d21b,stone,MATERIAL,0,935,940,"and #18) and a chipped [TARGET] artefact (606, #11) were recorded",True,
e21feddd-6f4b-4fd1-82fd-48026111d21b,grave,CONTEXT,0,1036,1041,"originally been part of the [TARGET] goods, the disturbed state of",False,
060eb198-5878-4f11-a943-2b633da48857,C905,LOCATION,0,0,4, [TARGET] was defined as an area,True,CONTEXT_ID
060eb198-5878-4f11-a943-2b633da48857,905,CONTEXT_ID,0,1,4,C [TARGET] was defined as an area,True,
060eb198-5878-4f11-a943-2b633da48857,pit,CONTEXT,0,71,74,"high material concentration, possibly a [TARGET] or dumb pit with stones,",False,
060eb198-5878-4f11-a943-2b633da48857,dumb pit,CONTEXT,0,78,86,"concentration, possibly a pit or [TARGET] with stones, pottery, shells and",False,
060eb198-5878-4f11-a943-2b633da48857,stones,MATERIAL,0,92,98,"pit or dumb pit with [TARGET] , pottery, shells and animal",False,
060eb198-5878-4f11-a943-2b633da48857,pottery,ARTEFACT,0,100,107,"or dumb pit with stones, [TARGET] , shells and animal bones",False,
060eb198-5878-4f11-a943-2b633da48857,shells,ARTEFACT,0,109,115,"dumb pit with stones, pottery, [TARGET] and animal bones covered with",True,
060eb198-5878-4f11-a943-2b633da48857,shells,MATERIAL,0,109,115,"dumb pit with stones, pottery, [TARGET] and animal bones covered with",True,
060eb198-5878-4f11-a943-2b633da48857,animal,SPECIES,0,120,126,"with stones, pottery, shells and [TARGET] bones covered with lots of",False,
060eb198-5878-4f11-a943-2b633da48857,bones,ARTEFACT,0,127,132,"stones, pottery, shells and animal [TARGET] covered with lots of sediment.",False,SPECIES
060eb198-5878-4f11-a943-2b633da48857,red,MATERIAL,0,137,140,shells and animal bones cove [TARGET] with lots of sediment. On,False,
060eb198-5878-4f11-a943-2b633da48857,sediment,MATERIAL,0,154,162,bones covered with lots of [TARGET] . On 15/07/24 we tried,False,
060eb198-5878-4f11-a943-2b633da48857,C905,LOCATION,0,196,200,15/07/24 we tried to explore [TARGET] s limits to see if,True,CONTEXT_ID
060eb198-5878-4f11-a943-2b633da48857,905,CONTEXT_ID,0,197,200,we tried to explore C [TARGET] s limits to see if,True,
060eb198-5878-4f11-a943-2b633da48857,wall,CONTEXT,0,386,390,be an extention to the [TARGET] c907 because some holes (if,False,
060eb198-5878-4f11-a943-2b633da48857,c907,LOCATION,0,391,395,an extention to the wall [TARGET] because some holes (if not,False,CONTEXT_ID
060eb198-5878-4f11-a943-2b633da48857,holes,CONTEXT,0,409,414,the wall c907 because some [TARGET] (if not animal) align but,False,
060eb198-5878-4f11-a943-2b633da48857,animal,SPECIES,0,423,429,because some holes (if not [TARGET] ) align but this needs,False,
060eb198-5878-4f11-a943-2b633da48857,pottery,ARTEFACT,0,505,512,"removed the material. Lots of [TARGET] , mostly late neolithic II.",False,
060eb198-5878-4f11-a943-2b633da48857,late neolithic II,PERIOD,0,521,538,"material. Lots of pottery, mostly [TARGET] . We also found an",False,
060eb198-5878-4f11-a943-2b633da48857,pot,ARTEFACT,0,570,573,"also found an almost whole [TARGET] (jug: 7.5cm height, 3cm width)",False,
060eb198-5878-4f11-a943-2b633da48857,jug,ARTEFACT,0,575,578,"an almost whole pot ( [TARGET] : 7.5cm height, 3cm width)",False,
060eb198-5878-4f11-a943-2b633da48857,late neolithic II,PERIOD,0,614,631,"3cm width) from th e [TARGET] , black on red. Lots",False,
060eb198-5878-4f11-a943-2b633da48857,black,MATERIAL,0,633,638,"from th elate neolithic II, [TARGET] on red. Lots of sediment.",False,
060eb198-5878-4f11-a943-2b633da48857,red,MATERIAL,0,642,645,"elate neolithic II, black on [TARGET] . Lots of sediment. A",False,
060eb198-5878-4f11-a943-2b633da48857,sediment,MATERIAL,0,655,663,black on red. Lots of [TARGET] . A soil sample was,False,
060eb198-5878-4f11-a943-2b633da48857,soil,MATERIAL,0,667,671,red. Lots of sediment. A [TARGET] sample was collected. 16/07/2024: 905,False,
060eb198-5878-4f11-a943-2b633da48857,905,CONTEXT_ID,0,706,709,soil sample was collected. 16/07/2024: [TARGET] was removed and 903 was,False,
060eb198-5878-4f11-a943-2b633da48857,903,CONTEXT_ID,0,726,729,16/07/2024: 905 was removed and [TARGET] was expanded.,False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,colluvium,MATERIAL,0,16,25,"""Removal of the [TARGET] above the natural soil, extending",False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,soil,MATERIAL,0,44,48,"the colluvium above the natural [TARGET] , extending to the concentration",False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,stones,MATERIAL,0,84,90,extending to the concentration of [TARGET] (c804) to the western side.,False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,c804,CONTEXT_ID,0,92,96,the concentration of stones ( [TARGET] ) to the western side.,False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,western side,LOCATION,0,105,117,of stones (c804) to the [TARGET] . After removing a thin,False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,soil,MATERIAL,0,150,154,removing a thin layer of [TARGET] (c805) while moving on to,False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,c805,CONTEXT_ID,0,156,160,thin layer of soil ( [TARGET] ) while moving on to,False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,west,LOCATION,0,185,189,"while moving on to the [TARGET] , a base of a",False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,clay,MATERIAL,0,211,215,a base of a reddish [TARGET] wall-like construction was revealed (0.40m,False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,wall-like construction,CONTEXT,0,216,238,"base of a reddish clay [TARGET] was revealed (0.40m depth), with",False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,E-W,LOCATION,0,290,293,"with width about 2.5m ( [TARGET] ), that fades into the",False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,soil,MATERIAL,0,330,334,fades into the greyish brown [TARGET] of c805. White limestone inclusions,False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,c805,CONTEXT_ID,0,338,342,the greyish brown soil of [TARGET] . White limestone inclusions were,False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,limestone,MATERIAL,0,350,359,brown soil of c805. White [TARGET] inclusions were present. After removing,False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,soil,MATERIAL,0,434,438,"layer of the greyish brown [TARGET] , natural soil was revealed",False,
c10514f0-6574-4dbf-8f8a-b48ba8686a1f,soil,MATERIAL,0,448,452,"the greyish brown soil, natural [TARGET] was revealed (0.57m depth) and",False,
c08749da-77c6-4e81-b6c8-e17875f3698e,pit,CONTEXT,0,17,20,The context is a [TARGET] that contains lots of animal,False,
c08749da-77c6-4e81-b6c8-e17875f3698e,animal,SPECIES,0,43,49,"pit that contains lots of [TARGET] bones, specifically lower back limbs.",False,
c08749da-77c6-4e81-b6c8-e17875f3698e,bones,ARTEFACT,0,50,55,"that contains lots of animal [TARGET] , specifically lower back limbs.",False,SPECIES
c08749da-77c6-4e81-b6c8-e17875f3698e,231,CONTEXT_ID,0,159,162,not noticing it when excavating [TARGET] . (The animal bone specialist,False,
c08749da-77c6-4e81-b6c8-e17875f3698e,animal bone specialist,PERSON,0,169,191,it when excavating 231. (The [TARGET] noticed a pattern at lab,True,None
c08749da-77c6-4e81-b6c8-e17875f3698e,animal,SPECIES,0,169,175,it when excavating 231. (The [TARGET] bone specialist noticed a pattern,True,
c08749da-77c6-4e81-b6c8-e17875f3698e,C243,CONTEXT_ID,0,224,228,a pattern at lab work). [TARGET] contains 2 different layers of,False,
c08749da-77c6-4e81-b6c8-e17875f3698e,soil,MATERIAL,0,260,264,"contains 2 different layers of [TARGET] : 1st layer is loose,",False,
c08749da-77c6-4e81-b6c8-e17875f3698e,soil,MATERIAL,0,377,381,is some chunk of solid [TARGET] arranged in a north-south direction,False,
c08749da-77c6-4e81-b6c8-e17875f3698e,north-south direction,LOCATION,0,396,417,solid soil arranged in a [TARGET] on the eastern part of,False,
c08749da-77c6-4e81-b6c8-e17875f3698e,eastern part,LOCATION,0,425,437,a north-south direction on the [TARGET] of the first 20cm. It,False,
c08749da-77c6-4e81-b6c8-e17875f3698e,soil,MATERIAL,0,568,572,color is dark brown. The [TARGET] contains more charcoal and the,False,
c08749da-77c6-4e81-b6c8-e17875f3698e,charcoal,ARTEFACT,0,587,595,brown. The soil contains more [TARGET] and the finds become less.,True,MATERIAL
c08749da-77c6-4e81-b6c8-e17875f3698e,charcoal,MATERIAL,0,587,595,brown. The soil contains more [TARGET] and the finds become less.,True,
c08749da-77c6-4e81-b6c8-e17875f3698e,bones,ARTEFACT,0,641,646,less. There are 2 burnt [TARGET] in this layer. Only the,False,SPECIES
c08749da-77c6-4e81-b6c8-e17875f3698e,northern part,LOCATION,0,676,689,this layer. Only the half [TARGET] of the pit is excavated.,False,
c08749da-77c6-4e81-b6c8-e17875f3698e,pit,CONTEXT,0,697,700,half northern part of the [TARGET] is excavated. We dig 20cm,False,
c08749da-77c6-4e81-b6c8-e17875f3698e,pit,CONTEXT,0,759,762,reach the bottom of the [TARGET] . The soil is sandy,False,
c08749da-77c6-4e81-b6c8-e17875f3698e,soil,MATERIAL,0,768,772,"bottom of the pit. The [TARGET] is sandy clay, very soft",False,
c08749da-77c6-4e81-b6c8-e17875f3698e,clay,MATERIAL,0,782,786,"pit. The soil is sandy [TARGET] , very soft , dark",False,
c08749da-77c6-4e81-b6c8-e17875f3698e,charcoal,ARTEFACT,0,821,829,", dark brow, with some [TARGET] . Some bones and grey",True,MATERIAL
c08749da-77c6-4e81-b6c8-e17875f3698e,charcoal,MATERIAL,0,821,829,", dark brow, with some [TARGET] . Some bones and grey",True,
c08749da-77c6-4e81-b6c8-e17875f3698e,bones,ARTEFACT,0,836,841,"brow, with some charcoal. Some [TARGET] and grey ashy pottery fragments",False,SPECIES
c08749da-77c6-4e81-b6c8-e17875f3698e,pottery,ARTEFACT,0,856,863,Some bones and grey ashy [TARGET] fragments from late neolithic I,False,
c08749da-77c6-4e81-b6c8-e17875f3698e,late neolithic,PERIOD,0,879,893,grey ashy pottery fragments from [TARGET] I II. The limit of,False,
c08749da-77c6-4e81-b6c8-e17875f3698e,soil,MATERIAL,0,932,936,of the bottom is hard [TARGET] (natural soil).,False,
c08749da-77c6-4e81-b6c8-e17875f3698e,soil,MATERIAL,0,946,950,bottom is hard soil (natural [TARGET] ).,False,
2c4512b0-f909-4c02-8051-7ece35ed8e14,pit,CONTEXT,0,58,61,"of the existance of a [TARGET] , we expanded the trench",False,
2c4512b0-f909-4c02-8051-7ece35ed8e14,trench,CONTEXT,0,79,85,"a pit, we expanded the [TARGET] on the south wall on",False,
2c4512b0-f909-4c02-8051-7ece35ed8e14,south,LOCATION,0,93,98,expanded the trench on the [TARGET] wall on the eastern side.,False,
2c4512b0-f909-4c02-8051-7ece35ed8e14,wall,CONTEXT,0,99,103,the trench on the south [TARGET] on the eastern side. Top,False,
2c4512b0-f909-4c02-8051-7ece35ed8e14,eastern side,LOCATION,0,111,123,the south wall on the [TARGET] . Top soil extended 34cm,False,
2c4512b0-f909-4c02-8051-7ece35ed8e14,soil,MATERIAL,0,129,133,on the eastern side. Top [TARGET] extended 34cm deep and contained,False,
2c4512b0-f909-4c02-8051-7ece35ed8e14,CBM,ARTEFACT,0,173,176,34cm deep and contained large [TARGET] with imprints. When top soil,True,
2c4512b0-f909-4c02-8051-7ece35ed8e14,CBM,MATERIAL,0,173,176,34cm deep and contained large [TARGET] with imprints. When top soil,True,
2c4512b0-f909-4c02-8051-7ece35ed8e14,soil,MATERIAL,0,201,205,CBM with imprints. When top [TARGET] was removed from the extension,False,
2c4512b0-f909-4c02-8051-7ece35ed8e14,trench,CONTEXT,0,254,260,"the extension and the original [TARGET] , a white layer of",False,
2c4512b0-f909-4c02-8051-7ece35ed8e14,natural soil,MATERIAL,0,279,291,"trench, a white layer of [TARGET] with holes that formed a",False,
2c4512b0-f909-4c02-8051-7ece35ed8e14,holes,CONTEXT,0,297,302,layer of natural soil with [TARGET] that formed a circular shape,False,
9837f792-2c54-49f7-ada8-a89910a27955,c616,CONTEXT_ID,0,29,33,"Based on these observations, [TARGET] could correspond to an occupation",False,
9837f792-2c54-49f7-ada8-a89910a27955,wall,CONTEXT,0,89,93,"occupation layer related to the [TARGET] c601. However, extending the excavation",False,
9837f792-2c54-49f7-ada8-a89910a27955,c601,CONTEXT_ID,0,94,98,"layer related to the wall [TARGET] . However, extending the excavation",False,
9837f792-2c54-49f7-ada8-a89910a27955,sondage,PERIOD,0,145,152,extending the excavation beyond the [TARGET] could help refine this interpretation.,True,None
9837f792-2c54-49f7-ada8-a89910a27955,sondage,CONTEXT,0,145,152,extending the excavation beyond the [TARGET] could help refine this interpretation.,True,
9837f792-2c54-49f7-ada8-a89910a27955,c616,CONTEXT_ID,0,230,234,note from context sheet : [TARGET] is under c604 and disturbed,False,
9837f792-2c54-49f7-ada8-a89910a27955,c604,CONTEXT_ID,0,244,248,sheet : c616 is under [TARGET] and disturbed by animal. At,False,
9837f792-2c54-49f7-ada8-a89910a27955,animal,SPECIES,0,266,272,under c604 and disturbed by [TARGET] . At the top of,False,
9837f792-2c54-49f7-ada8-a89910a27955,pottery,ARTEFACT,0,318,325,"this deposit, there were some [TARGET] and small find, and it",False,
9837f792-2c54-49f7-ada8-a89910a27955,post-hole,CONTEXT,0,458,467,the deposit. There was a [TARGET] (c625) at the north limit,False,
9837f792-2c54-49f7-ada8-a89910a27955,c625,CONTEXT_ID,0,469,473,There was a post-hole ( [TARGET] ) at the north limit,False,
9837f792-2c54-49f7-ada8-a89910a27955,north,LOCATION,0,482,487,a post-hole (c625) at the [TARGET] limit next to the wall,False,
9837f792-2c54-49f7-ada8-a89910a27955,wall,CONTEXT,0,506,510,"north limit next to the [TARGET] (c601), which suppose to be",False,
9837f792-2c54-49f7-ada8-a89910a27955,c601,CONTEXT_ID,0,512,516,"next to the wall ( [TARGET] ), which suppose to be",False,
9837f792-2c54-49f7-ada8-a89910a27955,wood,MATERIAL,0,553,557,"suppose to be a cylindrical [TARGET] to strengthen the wall, an",False,
9837f792-2c54-49f7-ada8-a89910a27955,wall,CONTEXT,0,576,580,"cylindrical wood to strengthen the [TARGET] , an the deposit seems",False,
9837f792-2c54-49f7-ada8-a89910a27955,south,LOCATION,0,638,643,gentle slope from North to [TARGET] . And there is a,False,
